Driver,Corner,SpeedClass,Avg_Entry_Speed,Avg_Exit_Speed,Max_Accel_Into,Max_Accel_Out,Max_Decel_Into,Avg_Throttle_Into,Avg_Throttle_Out,Speed_Consistency,Corner_Entry_Count,Corner_Exit_Count,Total_Corner_Samples,EventName,EventDate,Circuit
BOT,corner_9,Fast,289.0,271.96666737777775,3.4722317667810216,2.7776017957367003,-5.208341082267921,99.9036390278481,54.442534825708826,7.655196449306587,1,1,2,British Grand Prix,2022-07-03,Silverstone
VER,corner_14,Slow,143.3678592,161.0,9.259261042258302,29.51392320832211,-32.986133137454544,11.789437318829457,57.90394439742137,5.934252590089175,1,1,2,French Grand Prix,2022-07-24,Le Castellet
VER,corner_2,Medium,266.0,112.0,5.684341886080802e-14,3.4722232557686254,-60.185196458112216,0.09759962634469517,3.160454243241066,54.60802793057161,1,1,2,French Grand Prix,2022-07-24,Le Castellet
VER,corner_9,Fast,302.12083306666665,274.0,1.5432098765431874,1.7361108661802973,-14.881084946801744,89.22233052597032,94.83641319760042,5.957978967296657,1,1,2,French Grand Prix,2022-07-24,Le Castellet
HAM,corner_14,Slow,138.27272727272728,175.0,6.714990314070199,23.148151681054884,-27.77744592594992,12.728119643371054,62.07587630230643,1.8381700060880932,1,1,2,French Grand Prix,2022-07-24,Le Castellet
HAM,corner_2,Medium,262.0,107.0,1.388888279185295,5.555553484581566,-53.240771901571065,5.986386413666095,6.711374807471361,54.4608051322052,1,1,2,French Grand Prix,2022-07-24,Le Castellet
HAM,corner_9,Fast,299.55833315555554,288.0,3.472222222222385,2.2013967770832323,-3.472222222222058,97.04953649411335,97.95262190911622,2.7279877442514584,1,1,2,French Grand Prix,2022-07-24,Le Castellet
RUS,corner_14,Slow,136.15062650359792,174.01667413333334,8.487729529399104,24.305527292494617,-28.549381361091775,15.784306064196661,60.64521778389284,4.83719081136458,1,1,2,French Grand Prix,2022-07-24,Le Castellet
RUS,corner_2,Medium,269.0,112.85555484444444,1.1574073351450807,4.340277174665687,-41.666741144159616,2.3777992310652434,5.679635359523617,50.65246837224705,1,1,2,French Grand Prix,2022-07-24,Le Castellet
RUS,corner_9,Fast,305.0,297.0,2.7777777777778283,2.3148150854811433,-15.981823872195605,95.06846736393426,98.83065142485111,3.2394044535101396,1,1,2,French Grand Prix,2022-07-24,Le Castellet
PER,corner_14,Slow,142.0,152.9562584,12.15281319729224,32.98611111110995,-40.509278114477695,11.937997158979286,57.14943705344518,6.697929413265215,1,1,2,French Grand Prix,2022-07-24,Le Castellet
PER,corner_2,Medium,269.54270953400294,108.0,0.8653511472620607,5.952380952380654,-53.81948038216285,3.267688098179862,4.172332337328786,59.96821755665516,1,1,2,French Grand Prix,2022-07-24,Le Castellet
PER,corner_9,Fast,308.0,308.0,2.777777777777544,3.4722225015713093,-7.716051263962413,98.4867813772146,99.10542105631981,2.7704552139824252,1,1,2,French Grand Prix,2022-07-24,Le Castellet
SAI,corner_14,Slow,146.0,175.3062552,6.944471671671462,24.305488743650017,-31.250008555204374,13.721355072323348,68.0986664228198,2.8867931993828515,1,1,2,French Grand Prix,2022-07-24,Le Castellet
SAI,corner_2,Medium,261.86498816,113.0,1.736113959505019,6.944436847103361,-78.12500000000045,5.0306892537123415,9.465292604402647,52.1053367869886,1,1,2,French Grand Prix,2022-07-24,Le Castellet
SAI,corner_9,Fast,301.72142902857144,299.0,1.7361151375704083,1.736126257912474,-4.340286941236627,99.3417991146724,99.41430087435913,2.962122607368536,1,1,2,French Grand Prix,2022-07-24,Le Castellet
ALO,corner_14,Slow,137.0,148.9500096,8.6805613519615,22.56974829931088,-22.569916725642543,11.621836293231464,66.22459060873608,2.566776685383155,1,1,2,French Grand Prix,2022-07-24,Le Castellet
ALO,corner_2,Medium,269.0,122.0,1.7361119113784298,3.472252001685588,-48.61113303872719,9.121415770945616,9.288336277139466,49.75507695190463,1,1,2,French Grand Prix,2022-07-24,Le Castellet
ALO,corner_9,Fast,297.0,289.0657594634335,1.9841296453633532,1.7361086868684765,-3.9682873077147747,99.75901596997711,99.4801952743311,4.678681335711777,1,1,2,French Grand Prix,2022-07-24,Le Castellet
NOR,corner_14,Slow,136.8214262857143,182.0,8.680659259266417,29.513888888889227,-26.388932184486315,11.17004105765781,59.57210436596824,0.31655398083678987,1,1,2,French Grand Prix,2022-07-24,Le Castellet
NOR,corner_2,Medium,269.1124912,98.0750016,1.4467592592582292,4.166666720005338,-45.13877520185463,5.051301988821704,1.0250080663058818,56.35889717361772,1,1,2,French Grand Prix,2022-07-24,Le Castellet
NOR,corner_9,Fast,302.51464555256354,299.0,3.4722214436128525,3.472223691807187,-5.208331663950503,98.4569020410986,98.30809841446471,2.7823320952200543,1,1,2,French Grand Prix,2022-07-24,Le Castellet
OCO,corner_14,Slow,138.07916586666667,158.87222897777778,16.203762962962628,24.80145530611503,-32.11805555555458,13.691873917228563,68.1939139868394,5.528945924917886,1,1,2,French Grand Prix,2022-07-24,Le Castellet
OCO,corner_2,Medium,249.0,121.781248,1.7760217113660204,5.208340606060574,-46.87490222222186,7.050667827170275,7.826765909398486,47.98591715244692,1,1,2,French Grand Prix,2022-07-24,Le Castellet
OCO,corner_9,Fast,299.0,292.61250048,2.777772357111644,1.7361105713001734,-3.472222855233497,99.94184212816617,99.87179526647249,3.7843564914962093,1,1,2,French Grand Prix,2022-07-24,Le Castellet
RIC,corner_14,Slow,136.0,173.0,8.240849736905432,26.38886851210168,-26.041581196590073,9.481593822388353,58.54502424205077,0.14948387585946116,1,1,2,French Grand Prix,2022-07-24,Le Castellet
RIC,corner_2,Medium,243.0,111.0,1.7361083882078674,4.611376394491005,-40.27785637743811,4.0688640691514575,1.865550279490423,51.52559802301728,1,1,2,French Grand Prix,2022-07-24,Le Castellet
RIC,corner_9,Fast,299.0,297.0,2.314793434062267,2.7777777777778283,-6.944446917216965,99.19342690041408,99.05074574411084,2.9789440027064815,1,1,2,French Grand Prix,2022-07-24,Le Castellet
STR,corner_14,Slow,137.0,182.0,11.904761904761585,29.16690058480325,-36.45827068527183,12.121345427513981,61.92473526820311,3.2323587604867408,1,1,2,French Grand Prix,2022-07-24,Le Castellet
STR,corner_2,Medium,265.0,104.8916672,2.777777813336911,5.153685768092828,-44.64285743441707,5.130250892115209,2.8696333426139597,53.189185472143095,1,1,2,French Grand Prix,2022-07-24,Le Castellet
STR,corner_9,Fast,301.0,294.6214281142857,1.7757470140567904,1.7361121140482965,-2.9761897647210276,98.53789894140105,98.75081752229039,2.234132479530159,1,1,2,French Grand Prix,2022-07-24,Le Castellet
VET,corner_14,Slow,135.0,134.39285942857143,8.680602332048373,34.72220216347887,-38.19366137566067,12.763904673867524,59.75310273659272,1.8516847189106849,1,1,2,French Grand Prix,2022-07-24,Le Castellet
VET,corner_2,Medium,241.0,115.44249856,1.7361108315182037,3.8687722128785254,-60.76388888888823,6.461825337394546,6.877037100602483,51.61347134657446,1,1,2,French Grand Prix,2022-07-24,Le Castellet
VET,corner_9,Fast,302.0,290.3785718857143,2.314814814814781,2.314816336118696,-5.208332165419279,94.48723028528337,96.6497492613822,2.755422650851029,1,1,2,French Grand Prix,2022-07-24,Le Castellet
GAS,corner_14,Slow,134.6843744,158.812496,10.832567851324239,26.388928304864237,-32.407586902476396,14.832823293986896,62.92017824947461,2.456900898280208,1,1,2,French Grand Prix,2022-07-24,Le Castellet
GAS,corner_2,Medium,255.8999936,122.8083328,1.5475088851513306,7.563964270006295,-57.2917303807307,7.583887614436992,7.743432048011257,51.5672925713363,1,1,2,French Grand Prix,2022-07-24,Le Castellet
GAS,corner_9,Fast,300.22142902857144,299.02916693333333,2.777763613665229,1.736000698801945,-6.076388553100401,95.34030633852625,95.60342132632965,3.8911167385429666,1,1,2,French Grand Prix,2022-07-24,Le Castellet
BOT,corner_14,Slow,138.3678592,170.4388935111111,8.464148849545381,21.99075872235654,-31.25027501907725,15.455828529569184,58.99654783612599,2.9115252789454535,1,1,2,French Grand Prix,2022-07-24,Le Castellet
BOT,corner_2,Medium,247.19999146666666,123.3812488,1.3888909206348217,6.94446055028321,-62.50048509763432,6.3172586361525545,9.222143883538138,49.1132319355133,1,1,2,French Grand Prix,2022-07-24,Le Castellet
BOT,corner_9,Fast,303.7888896,291.0,2.9761882233840424,6.987686983746244,-6.9444522361225935,99.33384985944788,98.61643896286589,3.3536898152000374,1,1,2,French Grand Prix,2022-07-24,Le Castellet
ALB,corner_14,Slow,137.41708690103738,161.8291728,10.492215551786103,33.333260190469446,-31.785526980909538,8.06253698727551,58.893877647295255,2.873774582296217,1,1,2,French Grand Prix,2022-07-24,Le Castellet
ALB,corner_2,Medium,253.3785590857143,118.0,1.3888868143637865,4.166666666666508,-49.76864771279257,1.4173242787266391,2.387704340936154,50.13484701421099,1,1,2,French Grand Prix,2022-07-24,Le Castellet
ALB,corner_9,Fast,293.0,296.66818152727274,2.314811041168923,4.629632711255127,-14.04187952320109,98.2737255143897,99.30359800697613,3.1567028391701535,1,1,2,French Grand Prix,2022-07-24,Le Castellet
ZHO,corner_14,Slow,143.0,189.1863808031241,8.333333333333371,24.305057239055714,-34.72226417177437,12.348934526780564,65.51532976399886,3.815285775199311,1,1,2,French Grand Prix,2022-07-24,Le Castellet
ZHO,corner_2,Medium,235.6843792,116.0,1.9841260477876972,3.0864206205914684,-48.61102202505003,6.04630399968976,4.931505874042784,51.2534058272596,1,1,2,French Grand Prix,2022-07-24,Le Castellet
ZHO,corner_9,Fast,292.0,280.64722204444445,1.7361111197920707,5.787026020955452,-27.7760074382713,75.0180384693284,86.2793343504212,7.73450394784275,1,1,2,French Grand Prix,2022-07-24,Le Castellet
MSC,corner_14,Slow,133.0,153.0,10.416665639517504,31.250653927809253,-38.8888446730046,13.76022317063577,58.23907620852314,3.714342322702331,1,1,2,French Grand Prix,2022-07-24,Le Castellet
MSC,corner_2,Medium,271.0,124.0,1.7361086868685334,4.166631438812601,-47.45373147748728,8.98484701629743,4.491161081822654,54.04778920326221,1,1,2,French Grand Prix,2022-07-24,Le Castellet
MSC,corner_9,Fast,302.19499904,290.0,1.7361054131047666,3.472222570805968,-6.172839506172863,94.74122286872901,98.66786098817794,4.248556888756989,1,1,2,French Grand Prix,2022-07-24,Le Castellet
MAG,corner_14,Slow,135.0,163.4125024,9.259259259264581,26.041612345673684,-34.72221443612776,11.403661183040018,62.96878483784998,3.8484459204898647,1,1,2,French Grand Prix,2022-07-24,Le Castellet
MAG,corner_2,Medium,239.0,121.79166577777778,1.9841274368822042,4.166689498154584,-45.13888888888883,5.727457986827587,4.2698929049491126,49.7313990093464,1,1,2,French Grand Prix,2022-07-24,Le Castellet
MAG,corner_9,Fast,304.0,285.94999936,4.166665848252364,1.388889102993005,-7.908950617284006,96.5387568822726,97.43127760951083,3.7195563373119875,1,1,2,French Grand Prix,2022-07-24,Le Castellet
LAT,corner_14,Slow,137.31500288,170.5312448,11.57410295848797,21.99074873307859,-34.72223484170294,9.768457889218805,59.092459910582114,3.528797047507012,1,1,2,French Grand Prix,2022-07-24,Le Castellet
LAT,corner_2,Medium,266.37998592,128.8125024,1.1368683772161603e-13,6.9444818656366,-61.342592592592666,0.5375825067054509,7.4069497405111315,46.44279512832183,1,1,2,French Grand Prix,2022-07-24,Le Castellet
LAT,corner_9,Fast,294.0,283.1562496,1.5432098765432158,1.3888899401735557,-4.629334573046134,99.52017163282675,99.04891307751866,3.2893887016684067,1,1,2,French Grand Prix,2022-07-24,Le Castellet
LEC,corner_14,Slow,142.01818298181817,179.0,11.113233724283173,27.777777777782262,-32.986136127570205,16.844871349131544,72.99025353537395,6.984983234900386,1,1,2,French Grand Prix,2022-07-24,Le Castellet
LEC,corner_2,Medium,243.3895904,110.58499968,-0.7465311708706395,4.166666506650671,-38.5798787726344,3.2205092362570293,12.776972907709263,48.87364993785919,1,1,2,French Grand Prix,2022-07-24,Le Castellet
LEC,corner_9,Fast,300.0,296.0,1.7361245860458894,2.3244804775090415,-3.4722202163480347,100.0,99.98451937309187,2.151476446307938,1,1,2,French Grand Prix,2022-07-24,Le Castellet
TSU,corner_14,Slow,138.0,158.8499968,8.33335481914716,18.849306665767266,-23.43749999999956,19.059146490702755,61.261451569156435,6.328459501490861,1,1,2,French Grand Prix,2022-07-24,Le Castellet
TSU,corner_2,Medium,263.1931869090909,113.0,1.7361472448101267,1.3888888888885091,-36.26543209876559,9.525060466236974,0.2834166793104694,52.68128021028243,1,1,2,French Grand Prix,2022-07-24,Le Castellet
TSU,corner_9,Fast,298.6812496,284.0,2.3245028020931784,2.777807165443974,-7.812484623741511,86.59352649753954,94.90668229093932,4.8985168916163095,1,1,2,French Grand Prix,2022-07-24,Le Castellet
VER,corner_2,Slow,223.0,167.0,5.374697349953408,26.041653608130588,-118.05616413676148,0.9319468907210241,58.60968950186269,13.29282129110089,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
VER,corner_6,Medium,233.0,231.0,4.3402751427316275,15.277773827160502,-20.833344877345098,13.491531965628454,89.13865123945106,0.3021841645363294,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
VER,corner_1,Fast,286.0,299.0,4.960331545116539,2.976190476190368,-1.736125462056215,100.0,98.83697133176913,0.1864042043717873,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
LEC,corner_2,Slow,220.0,170.21883536289602,8.680561651557753,27.77777296578566,-76.38888888888846,5.692562297267287,65.05077113026182,8.85619129464562,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
LEC,corner_6,Medium,236.0,226.0,5.235682020815432,13.888878756307605,-20.833333333332902,30.058378971344066,90.07868378289989,3.4350062338993164,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
LEC,corner_1,Fast,289.2625008,296.92500053333333,3.4722241462243346,2.172596985407438,-2.763958867905103,99.99573055028463,99.94245089017669,0.5435341242671307,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
RUS,corner_2,Slow,176.281236,163.0,6.944452957618566,26.0416911813427,-69.4452740740644,1.2624266217605415,60.71012892762106,11.180694406179384,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
RUS,corner_6,Medium,199.0,226.0,6.944462038761131,17.361030535782273,-23.14785815601681,17.23857598773539,91.78152444296022,1.716865083594006,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
RUS,corner_1,Fast,289.0,289.0,4.166667600315691,3.472001397618442,-1.7361474404315231,100.0,99.5801254954228,0.9560191177636568,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
HAM,corner_2,Slow,216.0,160.0,6.944444444444436,32.98611111111106,-63.201847690384966,1.171728187605213,60.81926895369373,10.320433242340464,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
HAM,corner_6,Medium,229.92500053333333,222.0,5.208332939244656,12.500005952873579,-26.388922518694812,27.173597305424543,89.13427171611703,0.21390718196532124,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
HAM,corner_1,Fast,291.0,300.0,5.2083293833662765,2.9761972346092023,-2.314815769933034,100.0,99.17715632276894,0.42896677184923004,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
OCO,corner_2,Slow,216.98570422857142,163.7687584,11.111110684060122,29.513870902642864,-60.76407540251853,1.3766219569378244,61.784205598862854,11.750270610649494,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
OCO,corner_6,Medium,225.8499968,221.0,6.944461679358888,16.66665685418866,-22.222222222221603,21.877743862380765,89.51792255220197,1.8498496567205052,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
OCO,corner_1,Fast,290.0,286.0,4.166667744107826,1.7361114276169474,-2.324499692590777,99.82846584124637,99.35853871298904,1.125582863827509,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
MSC,corner_2,Slow,200.03224681697563,173.0,8.487660033617406,22.569444444444343,-75.00031405835603,1.8015795582288234,59.88379915625087,4.201432909650982,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
MSC,corner_6,Medium,228.0,223.0,5.811249501173805,13.958692825543721,-31.24974168296758,16.20699639430136,86.52377996252137,0.008703410697529034,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
MSC,corner_1,Fast,293.8812504,288.3875008,5.208333333334394,2.7300325199191775,-5.787036831218643,99.17830593186872,95.57577611177007,0.07519977350102648,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
NOR,corner_2,Slow,216.62249408,158.0,10.4166713654418,26.041666666666572,-53.822845288352255,1.4891712025546326,56.74574980448389,11.341534067364622,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
NOR,corner_6,Medium,216.0,216.92499697777777,5.4696345250197,15.625136321184982,-27.777754141605328,16.142707053252032,89.06658286640558,2.3982147918439605,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
NOR,corner_1,Fast,292.85833386666667,292.0458336,3.9682595699801837,3.472226083680482,-2.448309245468181,97.94672847284623,97.88961368805441,0.361903911319981,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
MAG,corner_2,Slow,196.88998656,152.12749696,8.261450118527478,30.25299351367616,-70.60205267489596,2.0012760081716108,59.51099868006338,5.481487158695087,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
MAG,corner_6,Medium,224.5374944,217.27291413333333,5.727640382471407,24.30555799564206,-21.989339222112903,8.99327323870941,82.34403667591373,4.172237583584901,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
MAG,corner_1,Fast,289.0,291.0,3.472242299519621,5.555566396888253,-6.944414410096215,98.25173125394215,97.75336656509724,0.7157110495766232,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
RIC,corner_2,Slow,225.0,169.0,8.680563113705947,25.462956817282503,-73.61125475876861,1.0311189175738666,56.66011111617668,14.187310547616438,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
RIC,corner_6,Medium,213.27999232,226.0,6.94443147033256,17.361111111111484,-22.569424906065137,13.027015045450646,87.07219835516528,0.43713233615570385,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
RIC,corner_1,Fast,287.3386368,287.0,6.944447576961238,2.7777655881725423,-3.472193520329796,99.0,98.8995720960319,0.16850755267151604,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
ALO,corner_2,Slow,190.0,172.0,10.41679111111307,38.19446167328569,-45.63488249272775,2.1023095277074804,64.81407820037089,5.160000251152779,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
ALO,corner_6,Medium,204.40499584,229.14999893333334,12.152776804947848,13.888871696761726,-24.31019335606014,16.3594042765291,92.76158790412565,2.1193092615428624,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
ALO,corner_1,Fast,298.71500032,316.0,3.4722257748628635,1.9841346817051857,-1.3958698419553457,100.0,97.43001072228469,0.31810490576162703,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
ALB,corner_2,Slow,173.0,130.8374976,7.936470872124234,27.777777777777942,-65.10416829586188,0.8710402517779736,52.09610047370629,9.305935194142211,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
ALB,corner_6,Medium,189.0,214.9968728,8.20706472488498,15.625029518239444,-20.83333253325293,9.061615488676392,82.10235504958573,0.219828092021733,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
ALB,corner_1,Fast,296.2928576,293.0,5.208300991132091,2.9868591234724136,-1.7361111111110858,100.0,99.09777881677367,0.7453036832200767,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
BOT,corner_2,Slow,192.0,167.4499968,9.548727513225458,29.513888888888232,-52.787860189985466,3.0443400623666323,62.56282215279842,1.9407973747179859,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
BOT,corner_6,Medium,197.31458026666667,217.0,6.944444444444386,19.444408810018103,-22.569433127045556,13.731707638587245,87.52167429842632,2.2316497047837682,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
BOT,corner_1,Fast,296.0,291.0,17.965732726658132,13.888888888888573,-3.5402810275718366,97.06447843349135,99.99930724329931,6.768350177469037,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
ZHO,corner_2,Slow,199.83332266666667,185.39317934545454,11.574094424723171,33.00326565128275,-52.08298503801598,2.1190210759052297,61.14727513645131,3.464289148101921,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
ZHO,corner_6,Medium,205.84999497142857,233.0,6.973499077772129,15.624978181817283,-19.09722222222308,11.858178287251407,91.01949442128162,1.4415598455634577,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
ZHO,corner_1,Fast,287.0,290.71000064,5.20833333333357,2.7777917446073843,-2.777771682540333,99.62576321110072,99.61307587104761,0.22831973591477242,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
STR,corner_2,Slow,202.74999466666665,173.29999786666667,13.888895451376257,34.722158589321246,-62.50006722689045,2.214243249855715,58.69353454824358,7.010620005543606,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
STR,corner_6,Medium,214.0,221.23214171428572,9.920634920635921,15.046379633311517,-32.40700141846901,14.322072317918824,84.02406758905936,2.6170381224600097,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
STR,corner_1,Fast,290.1750006857143,285.0,4.62963226337456,2.314808484357627,-2.3148148148150085,99.15134258157146,99.13912791857258,0.03303538675438381,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
GAS,corner_2,Slow,206.97249408,146.3977250909091,5.952412436049375,41.666670849672954,-83.3350886076878,1.5951483362624654,58.838928994375635,16.68003657453261,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
GAS,corner_6,Medium,220.0437456,219.0,5.20832775721027,15.625005576122945,-23.148132137999255,17.875836174920927,86.22485100399905,2.046985946688622,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
GAS,corner_1,Fast,292.87142948571426,298.0,15.624902973395237,13.020833333333371,-3.4722231494856715,99.83344914615186,99.91250965314521,2.7385431676453256,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
TSU,corner_2,Slow,217.5374864,166.01458026666666,6.097219502498774,32.98612599056494,-71.18022063849476,1.4028282338881795,60.49277048072095,11.150640652700622,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
TSU,corner_6,Medium,217.0,217.0,4.166672669552888,20.83333333333229,-19.44439431087835,8.576465668036384,86.51675505679272,3.148355981635396,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
TSU,corner_1,Fast,295.71500096,297.61136349090907,4.166666666666686,3.472222222222001,-1.3888888888890278,100.0,99.1273705653638,2.2066546812245478,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
SAI,corner_2,Slow,220.0,168.0,8.921226081844495,30.252993513675868,-61.34267372538812,4.098833324241791,67.2315220766649,2.026287785392966,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
SAI,corner_6,Medium,238.0,227.0,10.416651713990035,16.666703958207336,-18.05556142102222,24.70178764751869,92.7243784232081,2.949386570505826,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
SAI,corner_1,Fast,289.0,286.4187504,3.472249172090997,1.7361119816801533,-2.7779533607681515,100.0,99.93460355099717,0.39448508925669,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
VET,corner_2,Slow,197.0,172.1437472,9.259259259257998,31.25001112747512,-78.16867982304785,5.859404068250643,59.69220678846947,6.990771878687532,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
VET,corner_6,Medium,209.0,227.0,6.884160844481698,16.255138286569718,-33.33328876361088,16.62405946478986,86.34351390101952,2.6932950111095466,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
VET,corner_1,Fast,289.0,285.92500053333333,12.15283721270771,14.661426857004699,-20.8333333333332,95.4505013880929,99.68647769332904,5.676490533270189,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
PER,corner_2,Slow,209.0,160.0,3.4698200712296057,19.443206253468816,-45.138939087849735,0.7531702067267431,60.63386287024629,12.417865072923068,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
PER,corner_6,Medium,214.37272203636363,194.0,2.3148148148154633,20.83334273088238,-18.518532423129983,13.620644839967404,78.63614535478905,3.3332812312507945,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
PER,corner_1,Fast,288.51500032,263.0,2.7777777777778283,2.083320016646212,-2.2737367544323206e-13,99.98601046217617,94.0000185455639,0.9700914349402943,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
LAT,corner_2,Slow,207.0,156.62999424,13.888892209079756,31.25000313725488,-48.611146220829056,2.0628830689929276,54.07441978896774,7.0587359186561685,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
LAT,corner_6,Medium,212.0,205.0,5.208333333333115,17.361161710423666,-15.201285897330777,20.42697295033058,80.77362952731619,2.2451545981763963,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
LAT,corner_1,Fast,295.91000064,296.14444515555556,4.629640746085272,1.7848300272562483,-1.3888888888888857,98.91414932045062,96.39620679817902,0.275538903148671,1,1,2,Austrian Grand Prix,2022-07-10,Spielberg
PER,corner_18,Slow,117.74999497142858,153.5062568,8.68055555555511,20.833310924371133,-43.05552230921944,4.588189014892979,54.83085438437031,12.812336246139743,1,1,2,Belgian Grand Prix,2022-08-28,Spa-Francorchamps
PER,corner_8,Medium,199.3409053090909,223.0,13.88888529741837,20.833318461318413,-10.482178266545077,23.74827961138247,83.84071682372398,2.4169570533194693,1,1,2,Belgian Grand Prix,2022-08-28,Spa-Francorchamps
PER,corner_15,Fast,305.0,313.0,2.3148194524960672,3.4722228552338947,-2.7777842125528878,98.60633433525614,99.99571723095976,0.9516623669137627,1,1,2,Belgian Grand Prix,2022-08-28,Spa-Francorchamps
VER,corner_18,Slow,171.0,147.0,12.896835050589146,22.569714074092893,-25.462651207716586,4.53924109279096,52.261893302705154,12.751339933371112,1,1,2,Belgian Grand Prix,2022-08-28,Spa-Francorchamps
VER,corner_8,Medium,191.2750016,226.0,14.880896507935876,22.222251487996004,-14.66057467779865,24.43527325034154,91.73056574746573,7.3447753504386935,1,1,2,Belgian Grand Prix,2022-08-28,Spa-Francorchamps
VER,corner_15,Fast,307.57499968,314.0,2.976250743261268,2.3148148148172787,-1.3888888888886868,100.0,100.0,1.1067122474601887,1,1,2,Belgian Grand Prix,2022-08-28,Spa-Francorchamps
SAI,corner_18,Slow,151.0,168.87222897777778,8.680550807968132,21.755579424759617,-35.74158987761503,8.990963376678138,59.38521746273849,15.56378942763479,1,1,2,Belgian Grand Prix,2022-08-28,Spa-Francorchamps
SAI,corner_8,Medium,198.0,237.13500288,20.83336242424113,23.611100746150356,-12.152770371676752,36.270799198990325,90.8112061991126,10.544080925542286,1,1,2,Belgian Grand Prix,2022-08-28,Spa-Francorchamps
SAI,corner_15,Fast,299.0,311.24166684444447,2.9761904761918174,3.4722222222222,-2.7777781003911173,99.43259885615159,98.91578179617267,0.6929482586727758,1,1,2,Belgian Grand Prix,2022-08-28,Spa-Francorchamps
RUS,corner_18,Slow,146.0,164.0,11.111114112484302,19.44442942997,-24.305539581865602,7.135621841011287,59.956816590627675,15.898881608561187,1,1,2,Belgian Grand Prix,2022-08-28,Spa-Francorchamps
RUS,corner_8,Medium,191.31817774545453,231.11500352,13.888872054473254,15.624997795622392,-13.888884788054156,29.412284373840762,92.96535606600352,6.931539474632298,1,1,2,Belgian Grand Prix,2022-08-28,Spa-Francorchamps
RUS,corner_15,Fast,299.3250002285714,307.0,2.9761964389233526,2.777777381876433,-1.7361111111110858,100.0,100.0,0.8035942131032842,1,1,2,Belgian Grand Prix,2022-08-28,Spa-Francorchamps
ALO,corner_18,Slow,138.39948080100757,159.0,12.152723239730904,23.989924660805038,-26.73611111111012,7.967719100400156,60.38928955197276,14.430948243405686,1,1,2,Belgian Grand Prix,2022-08-28,Spa-Francorchamps
