Driver,Corner,SpeedClass,Avg_Entry_Speed,Avg_Exit_Speed,Max_Accel_Into,Max_Accel_Out,Max_Decel_Into,Avg_Throttle_Into,Avg_Throttle_Out,Speed_Consistency,Corner_Entry_Count,Corner_Exit_Count,Total_Corner_Samples,EventName,EventDate,Circuit
PIA,corner_11,Fast,238.0,266.0,4.166693602693336,4.97809554962862,-1.7360006987918664,87.75029619692083,72.53399520620478,3.2666718979814275,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
ALO,corner_0,Slow,229.0,145.91998464,9.259846872077159,20.833540655423693,-67.70802947845822,0.39473567994364656,43.957505324411706,17.13996760821813,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
ALO,corner_14,Medium,123.66666808888888,223.0,20.833338173017268,17.793593746579887,-9.920655365305315,46.18890529824564,99.0276098714843,48.51529462843983,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
ALO,corner_11,Fast,238.0,258.01666666666665,2.976191522984209,4.960317232992054,-3.96825499911634,79.91523321022615,65.78943832742623,0.2271975810920797,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
STR,corner_0,Slow,210.48877973604561,141.95,8.333333333333428,23.611111111111697,-70.60206922283305,0.3120809875647281,40.33085479233436,22.892713889517946,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
STR,corner_14,Medium,122.38181934545455,222.0,23.148148148148053,22.56944444444423,-11.024692713720924,48.002791254357916,98.99704619850039,49.93887067057886,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
STR,corner_11,Fast,236.0,244.0,4.485009941518001,6.944444444444628,-4.166672890241799,80.50173746266265,67.55231002282525,3.0150952330996117,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
ZHO,corner_0,Slow,156.2722289777778,133.0,7.638905650793529,20.83336791253508,-83.75208977320659,0.7340491550470131,45.025625432713895,14.716296255673472,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
ZHO,corner_14,Medium,112.0,225.3,25.46296296296339,19.67582300064373,-9.722215281948706,51.4868730948081,99.82367143457284,50.27266964214164,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
ZHO,corner_11,Fast,234.75000064,260.0,4.166666666664241,5.7870370370370665,-5.787037502618887,83.72575353912157,82.88326568707294,2.588110531661894,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
MAG,corner_0,Slow,208.35001856,136.0,19.445676318740087,23.611111111111086,-76.38906605311064,0.8079955453287048,42.780685089016714,17.573047082634275,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
MAG,corner_14,Medium,122.42000128,221.48,20.833352766532187,24.3055483790953,-13.888884571616302,50.41642132654171,99.71020851246763,50.21807090848808,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
MAG,corner_11,Fast,238.16666453333335,246.6,4.166684114351831,6.9444553360549435,-5.20833494325035,81.78492166185768,85.33607802433905,1.751646924017355,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
RIC,corner_0,Slow,208.12188079999999,140.0,2.3148201834275817,22.817477006802648,-96.65835707502283,0.03863081155313351,48.488018626912854,22.432730013291224,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
RIC,corner_14,Medium,127.0,224.82915647137582,22.56944444444497,26.041666666678864,-11.111111824004297,50.871407199560906,99.93214507331396,49.39460101590783,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
RIC,corner_11,Fast,236.0,230.93572022857143,5.862106785876904,9.722222222222058,-4.629630124694529,73.59664842890123,70.02126663788982,3.9137651410348164,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
TSU,corner_0,Slow,198.0,138.0,13.888890374083303,27.777868945868228,-52.08268817204407,1.4463879819690655,50.11573886638634,13.743429972063012,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
TSU,corner_14,Medium,123.83214354285714,220.3249984,22.569444444437522,24.30555555555631,-20.83333333334417,55.60176984697837,99.88317521239546,49.55879689151998,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
TSU,corner_11,Fast,241.22142902857144,235.0,3.9682539682548708,6.944437833371467,-3.4722948808620053,79.85183525177932,63.872728900929054,1.6398518661926893,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
ALB,corner_0,Slow,188.0,143.33,5.7870370370368285,23.611002952603084,-81.01845588470223,0.13446190902103583,35.62537128494917,19.565831321523245,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
ALB,corner_14,Medium,127.0,226.36,20.833342730883942,24.305578694314477,-11.90476462129277,45.27360521664556,99.74255986225516,48.3624953438592,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
ALB,corner_11,Fast,242.07500043636364,244.06,2.9431162751324393,5.787062378835685,-4.80769230769198,69.88338512804323,63.293066030571715,2.0852377905621577,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
HUL,corner_0,Slow,212.0,135.3,1.8189894035458565e-12,20.83339060068446,-88.54166666666674,0.0002899920340780093,40.78088543683751,22.897460002891656,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
HUL,corner_14,Medium,123.71000064,223.22,24.305526160303202,29.967727128931614,-13.888888888889596,47.12043033533343,99.96068818152918,49.39551544626695,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
HUL,corner_11,Fast,225.0,271.0,5.208328004372561,6.9444452509771395,-4.541950863429804,70.41885618768696,73.51175589886749,4.94687824320648,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
OCO,corner_0,Slow,198.0,143.78,13.888888394924521,19.097277881464972,-61.50796363028756,1.2429052494499098,46.33042746829063,17.90782722762997,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
OCO,corner_14,Medium,123.58852903491876,222.62499657142857,20.833365242165527,19.67592592592503,-15.624929879639279,51.873960594540435,99.85208108009408,48.7288612607463,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
OCO,corner_11,Fast,242.42500053333333,256.50622366970254,3.4722052408146737,3.4722317179092315,-5.20833333333259,93.56354039903714,82.84237533821639,0.5588648269278836,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
GAS,corner_0,Slow,188.30106721793874,145.4875,4.17711145030594,19.675928029951436,-71.18035453521395,0.4937859974594658,51.226406734330524,15.130504836090351,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
GAS,corner_14,Medium,126.0,221.0,26.620389833972837,22.71138539805368,-11.111133338090667,53.158088975583375,99.92139295883281,48.97384080950306,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
GAS,corner_11,Fast,245.91000064,255.9777777777778,3.4722222222227686,3.9682534666274307,-3.4723512544855595,88.3548738503443,77.0404839201087,0.5448600041848302,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
SAR,corner_0,Slow,198.5281288,139.0,2.3148153525576234,18.518488329347633,-92.01200240500111,0.10486018343704452,41.58895474204373,17.61747947855066,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
SAR,corner_14,Medium,117.0,222.06666666666666,22.569430690253228,22.569421352276322,-15.04624377724258,47.568437988076326,99.4439727719225,49.929193244293025,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
SAR,corner_11,Fast,234.0,248.74,4.187596997177835,5.208333333333599,-3.4722107043257893,78.30538389808468,85.85382349558526,3.4563015649797886,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
BOT,corner_0,Slow,209.0,139.35713828571429,10.416666666666742,18.518508272829408,-70.83393220686014,0.47114524804840585,43.49131889729815,18.24113175651788,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
BOT,corner_14,Medium,118.0,215.95924384516738,22.56948874540369,19.67592592592632,-13.888880711822992,49.30865686899701,99.68090643887156,50.181378113584906,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
BOT,corner_11,Fast,243.0,248.6375184,3.968253968254089,5.787037037040431,-5.555555555555657,73.99407397664022,84.73887488424525,1.903850283423763,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
LEC,corner_12,Slow,179.0,170.8166656,12.89683797672632,19.96532471335894,-50.92592592593155,8.16413595846169,65.57896611141904,0.3534593035462829,1,1,2,Australian Grand Prix,2024-03-24,Melbourne
LEC,corner_1,Medium,158.8531256,256.0,19.67592592592581,15.87290674684482,-8.276597829528978,83.66542080281849,99.77415739039223,30.100595594232704,1,1,2,Australian Grand Prix,2024-03-24,Melbourne
LEC,corner_7,Fast,264.0,291.0,5.811241006833285,5.2083260606061685,-1.7361204664084653,100.0,100.0,7.433961222490624,1,1,2,Australian Grand Prix,2024-03-24,Melbourne
SAI,corner_12,Slow,209.2499904,168.525,13.888885316764942,22.569453615521184,-85.06949158248347,7.448007005792518,68.1908240345263,2.724596471985262,1,1,2,Australian Grand Prix,2024-03-24,Melbourne
SAI,corner_1,Medium,158.0,248.0,29.513888888888857,15.873013789173825,-7.6388888888891415,87.4231987573064,99.96539994434782,29.54335403422743,1,1,2,Australian Grand Prix,2024-03-24,Melbourne
SAI,corner_7,Fast,263.0,286.2812496,8.680567676767936,5.2083382916384835,-1.3888900610501196,100.0,100.0,6.944345102751247,1,1,2,Australian Grand Prix,2024-03-24,Melbourne
NOR,corner_12,Slow,202.0,157.5750016,11.574074074074261,24.999978901097506,-59.02780176366798,4.346170926753116,61.32874592419546,0.3576798028160984,1,1,2,Australian Grand Prix,2024-03-24,Melbourne
NOR,corner_1,Medium,159.953124,248.17856914285716,26.388888888889156,13.976268030419376,-6.944445687645668,82.12559580629515,99.0,32.42029265040597,1,1,2,Australian Grand Prix,2024-03-24,Melbourne
NOR,corner_7,Fast,257.0,286.0,4.649001085826569,5.208332165419392,-5.400124791776761e-13,99.99255141923291,99.95370973093496,7.358728404720895,1,1,2,Australian Grand Prix,2024-03-24,Melbourne
PIA,corner_12,Slow,202.54642468571427,159.0,8.58840698665378,24.305555555553042,-72.91667995991097,4.366970256736215,62.135173144423284,1.7930046718818593,1,1,2,Australian Grand Prix,2024-03-24,Melbourne
